BuchungsDatum,ArtikelNr,Quantity,Postenart,Source No_
2023-09-12,item y,-0.47,Verbrauch,part x
2023-09-12,item y,-1.85,Verbrauch,part x
2023-09-13,item y,-0.59,Verbrauch,part x
2023-09-13,item y,-1.26,Verbrauch,part x
2023-09-13,item y,-1.85,Verbrauch,part x
2023-09-13,item y,-1.35,Verbrauch,part x
2023-09-13,item y,-0.84,Verbrauch,part x
2023-09-18,item y,-0.71,Verbrauch,part x
2023-09-18,item y,-0.17,Verbrauch,part x
2023-09-19,item y,-0.67,Verbrauch,part x
2023-09-19,item y,-0.37,Verbrauch,part x
2023-09-19,item y,-1.69,Verbrauch,part x
2023-09-20,item y,-0.55,Verbrauch,part x
2023-09-20,item y,-0.88,Verbrauch,part x
2023-09-20,item y,-0.49,Verbrauch,part x
2023-09-20,item y,-1.52,Verbrauch,part x
2023-09-20,item y,-1.67,Verbrauch,part x
2023-09-20,item y,-1.8,Verbrauch,part x
2023-09-21,item y,-1.87,Verbrauch,part x
2023-09-21,item y,-0.18,Verbrauch,part x
2023-09-21,item y,-1.03,Verbrauch,part x
2023-09-21,item y,-0.14,Verbrauch,part x
2023-09-21,item y,-0.65,Verbrauch,part x
2023-09-21,item y,-1.0,Verbrauch,part x
2023-09-21,item y,-1.01,Verbrauch,part x
2023-09-22,item y,-1.49,Verbrauch,part x
2023-09-22,item y,-0.38,Verbrauch,part x
2023-09-22,item y,-1.88,Verbrauch,part x
2023-09-22,item y,-1.1,Verbrauch,part x
2023-09-22,item y,-1.39,Verbrauch,part x
2023-09-22,item y,-0.97,Verbrauch,part x
2023-09-22,item y,-0.43,Verbrauch,part x
2023-09-22,item y,-0.98,Verbrauch,part x
2023-09-22,item y,-1.18,Verbrauch,part x
2023-09-22,item y,-1.84,Verbrauch,part x
2023-09-25,item y,-0.78,Verbrauch,part x
2023-09-26,item y,-1.04,Verbrauch,part x
2023-09-26,item y,-1.52,Verbrauch,part x
2023-09-26,item y,-1.9,Verbrauch,part x
2023-09-26,item y,-0.12,Verbrauch,part x
2023-09-26,item y,-1.14,Verbrauch,part x
2023-09-26,item y,-0.53,Verbrauch,part x
2023-09-26,item y,-1.84,Verbrauch,part x
2023-09-26,item y,-0.7,Verbrauch,part x
2023-09-26,item y,-0.99,Verbrauch,part x
2023-09-26,item y,-1.85,Verbrauch,part x
2023-09-26,item y,-0.99,Verbrauch,part x
2023-09-26,item y,-0.66,Verbrauch,part x
2023-09-26,item y,-0.33,Verbrauch,part x
2023-09-26,item y,-1.37,Verbrauch,part x
2023-09-26,item y,-0.59,Verbrauch,part x
2023-09-27,item y,-0.79,Verbrauch,part x
2023-09-27,item y,-1.29,Verbrauch,part x
2023-09-27,item y,-0.59,Verbrauch,part x
2023-09-27,item y,-1.09,Verbrauch,part x
2023-09-27,item y,-1.79,Verbrauch,part x
2023-09-27,item y,-1.56,Verbrauch,product x
2023-09-27,item y,-1.73,Verbrauch,product x
2023-09-27,item y,-1.25,Verbrauch,product x
2023-09-27,item y,-1.15,Verbrauch,part x
2023-09-27,item y,-1.33,Verbrauch,part x
2023-09-27,item y,-1.43,Verbrauch,part x
2023-09-27,item y,-1.82,Verbrauch,part x
2023-09-27,item y,-0.51,Verbrauch,part x
2023-09-27,item y,-0.16,Verbrauch,part x
2023-09-27,item y,-1.0,Verbrauch,part x
2023-09-27,item y,-1.68,Verbrauch,part x
2023-09-27,item y,-0.99,Verbrauch,part x
2023-09-28,item y,-5.17,Verbrauch,part x
2023-09-28,item y,-1.81,Verbrauch,part x
2023-09-28,item y,-1.62,Verbrauch,part x
2023-09-28,item y,-1.26,Verbrauch,part x
2023-09-28,item y,-0.41,Verbrauch,part x
2023-09-28,item y,-0.62,Verbrauch,part x
2023-09-29,item y,-1.45,Verbrauch,part x
2023-10-02,item y,-1.53,Verbrauch,part x
2023-10-04,item y,-17.55,Verbrauch,part x
2023-10-04,item y,-1.31,Verbrauch,part x
2023-10-05,item y,-1.23,Verbrauch,part x
2023-10-05,item y,-0.68,Verbrauch,part x
2023-10-05,item y,-0.9,Verbrauch,part x
2023-10-05,item y,-1.66,Verbrauch,product x
2023-10-06,item y,-0.47,Verbrauch,part x
2023-10-06,item y,-0.98,Verbrauch,part x
2023-10-06,item y,-0.27,Verbrauch,part x
2023-10-09,item y,-0.21,Verbrauch,part x
2023-10-09,item y,-0.86,Verbrauch,part x
2023-10-09,item y,-0.33,Verbrauch,part x
2023-10-10,item y,-0.3,Verbrauch,part x
2023-10-10,item y,-1.65,Verbrauch,part x
2023-10-10,item y,-0.38,Verbrauch,part x
2023-10-11,item y,-1.16,Verbrauch,part x
2023-10-11,item y,-0.78,Verbrauch,part x
2023-10-11,item y,-0.37,Verbrauch,part x
2023-10-11,item y,-1.62,Verbrauch,part x
2023-10-12,item y,-1.5,Verbrauch,part x
2023-10-12,item y,-1.04,Verbrauch,part x
2023-10-12,item y,-0.73,Verbrauch,part x
2023-10-12,item y,-1.23,Verbrauch,part x
2023-10-12,item y,-1.87,Verbrauch,part x
2023-10-12,item y,-0.98,Verbrauch,part x
2023-10-13,item y,-1.54,Verbrauch,part x
2023-10-13,item y,-0.42,Verbrauch,product x
2023-10-13,item y,-1.56,Verbrauch,part x
2023-10-16,item y,1370.4,Einkauf,part x
2023-10-16,item y,-1.85,Verbrauch,part x
2023-10-16,item y,-1.42,Verbrauch,part x
2023-10-16,item y,-0.75,Verbrauch,part x
2023-10-16,item y,-0.52,Verbrauch,part x
2023-10-16,item y,-0.95,Verbrauch,part x
2023-10-16,item y,-1.12,Verbrauch,part x
2023-10-16,item y,-0.47,Verbrauch,part x
2023-10-16,item y,-1.13,Verbrauch,part x
2023-10-16,item y,-1.53,Verbrauch,part x
2023-10-16,item y,-1.25,Verbrauch,part x
2023-10-16,item y,-1.3,Verbrauch,part x
2023-10-16,item y,-0.98,Verbrauch,product x
2023-10-16,item y,-0.32,Verbrauch,part x
2023-10-16,item y,-1.76,Verbrauch,part x
2023-10-16,item y,-1.49,Verbrauch,part x
2023-10-17,item y,-1.05,Verbrauch,part x
2023-10-18,item y,-0.91,Verbrauch,part x
2023-10-18,item y,-1.04,Verbrauch,part x
2023-10-18,item y,-0.91,Verbrauch,part x
2023-10-18,item y,-1.71,Verbrauch,part x
2023-10-19,item y,-0.23,Verbrauch,part x
2023-10-19,item y,-1.4,Verbrauch,part x
2023-10-19,item y,-1.38,Verbrauch,part x
2023-10-19,item y,-0.2,Verbrauch,part x
2023-10-19,item y,-0.9,Verbrauch,part x
2023-10-19,item y,-0.25,Verbrauch,part x
2023-10-19,item y,-1.8,Verbrauch,part x
2023-10-23,item y,-0.44,Verbrauch,part x
2023-10-23,item y,-0.45,Verbrauch,part x
2023-10-23,item y,-0.75,Verbrauch,part x
2023-10-23,item y,-1.16,Verbrauch,part x
2023-10-23,item y,-1.34,Verbrauch,part x
2023-10-24,item y,-0.51,Verbrauch,part x
2023-10-24,item y,-1.43,Verbrauch,part x
2023-10-24,item y,-1.72,Verbrauch,part x
2023-10-24,item y,-0.59,Verbrauch,part x
2023-10-24,item y,-0.6,Verbrauch,part x
2023-10-24,item y,-0.57,Verbrauch,part x
2023-10-24,item y,-1.54,Verbrauch,part x
2023-10-24,item y,-1.51,Verbrauch,part x
2023-10-24,item y,-0.31,Verbrauch,part x
2023-10-24,item y,-0.53,Verbrauch,part x
2023-10-25,item y,-0.11,Verbrauch,part x
2023-10-25,item y,-0.16,Verbrauch,part x
2023-10-25,item y,-1.36,Verbrauch,part x
2023-10-25,item y,-0.26,Verbrauch,part x
2023-10-26,item y,-3.02,Verbrauch,part x
2023-10-26,item y,-1.6,Verbrauch,part x
2023-10-26,item y,-1.26,Verbrauch,part x
2023-10-26,item y,-0.66,Verbrauch,part x
2023-10-26,item y,-0.52,Verbrauch,product x
2023-10-26,item y,-1.38,Verbrauch,part x
2023-10-26,item y,-0.33,Verbrauch,part x
2023-10-26,item y,-0.74,Verbrauch,part x
2023-10-26,item y,-1.65,Verbrauch,part x
2023-10-27,item y,-2.62,Verbrauch,part x
2023-11-01,item y,-0.51,Verbrauch,part x
2023-11-01,item y,-0.54,Verbrauch,part x
2023-11-01,item y,-0.51,Verbrauch,part x
2023-11-01,item y,-1.34,Verbrauch,part x
2023-11-02,item y,-0.88,Verbrauch,part x
2023-11-02,item y,-1.42,Verbrauch,part x
2023-11-02,item y,-1.59,Verbrauch,part x
2023-11-03,item y,-1.54,Verbrauch,part x
2023-11-03,item y,-0.65,Verbrauch,part x
2023-11-03,item y,-0.56,Verbrauch,part x
2023-11-02,item y,-0.52,Verbrauch,part x
2023-11-03,item y,-1.46,Verbrauch,part x
2023-11-06,item y,-0.87,Verbrauch,part x
2023-11-06,item y,-1.69,Verbrauch,part x
2023-11-06,item y,-0.68,Verbrauch,part x
2023-11-06,item y,-1.01,Verbrauch,part x
2023-11-07,item y,-1.24,Verbrauch,part x
2023-11-08,item y,-0.5,Verbrauch,part x
2023-11-08,item y,-1.87,Verbrauch,part x
2023-11-07,item y,-0.45,Verbrauch,part x
2023-11-09,item y,-1.68,Verbrauch,part x
2023-11-09,item y,-0.42,Verbrauch,part x
2023-11-09,item y,-0.75,Verbrauch,part x
2023-11-09,item y,-0.98,Verbrauch,part x
2023-11-09,item y,-1.66,Verbrauch,part x
2023-11-09,item y,-1.73,Verbrauch,part x
2023-11-10,item y,-0.28,Verbrauch,part x
2023-11-10,item y,-1.37,Verbrauch,part x
2023-11-08,item y,-1.7,Verbrauch,part x
2023-11-10,item y,-0.23,Verbrauch,part x
2023-11-10,item y,-1.21,Verbrauch,part x
2023-11-10,item y,-1.58,Verbrauch,part x
2023-11-10,item y,-0.92,Verbrauch,part x
2023-11-10,item y,-1.6,Verbrauch,part x
2023-11-13,item y,-1.58,Verbrauch,part x
2023-11-13,item y,-0.48,Verbrauch,part x
2023-11-13,item y,-1.55,Verbrauch,part x
2023-11-13,item y,-1.62,Verbrauch,part x
2023-11-14,item y,-1.44,Verbrauch,part x
2023-11-15,item y,-1.63,Verbrauch,part x
2023-11-15,item y,-1.25,Verbrauch,part x
2023-11-16,item y,-0.98,Verkauf,part x
2023-11-15,item y,-0.95,Verbrauch,part x
2023-11-17,item y,-0.54,Verbrauch,part x
2023-11-17,item y,-0.55,Verbrauch,part x
2023-11-17,item y,-0.51,Verbrauch,part x
2023-11-17,item y,-3.05,Verbrauch,part x
2023-11-17,item y,-1.02,Verbrauch,part x
2023-11-17,item y,-1.8,Verbrauch,part x
2023-11-17,item y,-1.23,Verbrauch,part x
2023-11-20,item y,-1.25,Verbrauch,part x
2023-11-17,item y,-1.78,Verbrauch,part x
2023-11-17,item y,-0.21,Verbrauch,part x
2023-11-17,item y,-1.35,Verbrauch,part x
2023-11-17,item y,-1.62,Verbrauch,part x
2023-11-21,item y,-3.39,Verbrauch,part x
2023-11-21,item y,-0.29,Verbrauch,part x
2023-11-21,item y,-1.13,Verbrauch,part x
2023-11-21,item y,-1.06,Verbrauch,part x
2023-11-23,item y,-0.25,Verbrauch,part x
2023-11-23,item y,-1.6,Verbrauch,part x
2023-11-23,item y,-1.69,Verbrauch,part x
2023-11-23,item y,-1.4,Verbrauch,part x
2023-11-23,item y,-1.38,Verbrauch,part x
2023-11-23,item y,-0.4,Verbrauch,part x
2023-11-23,item y,-0.92,Verbrauch,part x
2023-11-24,item y,-1.85,Verbrauch,part x
2023-11-24,item y,-0.44,Verbrauch,part x
2023-11-24,item y,-0.46,Verbrauch,part x
2023-11-24,item y,-1.71,Verbrauch,part x
2023-11-24,item y,-0.93,Verbrauch,part x
2023-11-24,item y,-1.86,Verbrauch,part x
2023-11-24,item y,-1.26,Verbrauch,part x
2023-11-24,item y,-0.96,Verbrauch,part x
2023-11-24,item y,-0.59,Verbrauch,part x
2023-11-24,item y,-0.45,Verbrauch,part x
2023-11-24,item y,-0.71,Verbrauch,part x
2023-11-24,item y,-1.43,Verbrauch,part x
2023-11-24,item y,-1.21,Verbrauch,part x
2023-11-24,item y,-0.21,Verbrauch,part x
2023-11-27,item y,-1.73,Verbrauch,part x
2023-11-27,item y,-1.22,Verbrauch,part x
2023-11-27,item y,-1.78,Verbrauch,part x
2023-11-27,item y,-1.36,Verbrauch,part x
2023-11-27,item y,-0.47,Verbrauch,part x
2023-11-27,item y,-0.97,Verbrauch,part x
2023-11-28,item y,-1.65,Verbrauch,part x
2023-11-28,item y,-0.37,Verbrauch,part x
2023-11-28,item y,-0.96,Verbrauch,part x
2023-11-28,item y,-1.79,Verbrauch,part x
2023-11-28,item y,-0.63,Verbrauch,part x
2023-11-28,item y,-1.38,Verbrauch,part x
2023-11-28,item y,-1.88,Verbrauch,part x
2023-11-28,item y,-1.07,Verbrauch,part x
2023-11-28,item y,-1.51,Verbrauch,part x
2023-11-28,item y,-0.22,Verbrauch,part x
2023-11-29,item y,-1.86,Verbrauch,part x
2023-11-29,item y,-1.75,Verbrauch,part x
2023-11-29,item y,-0.16,Verbrauch,part x
2023-11-30,item y,-0.71,Verbrauch,part x
2023-11-30,item y,-0.61,Verbrauch,part x
2023-11-30,item y,-0.15,Verbrauch,part x
2023-12-01,item y,-1.29,Verbrauch,part x
2023-12-01,item y,-1.72,Verbrauch,part x
2023-12-01,item y,-1.83,Verbrauch,part x
2023-12-01,item y,-1.21,Verbrauch,part x
2023-12-01,item y,-0.9,Verbrauch,part x
2023-12-01,item y,-1.52,Verbrauch,part x
2023-12-01,item y,-0.42,Verbrauch,part x
2023-12-01,item y,-1.78,Verbrauch,part x
2023-12-01,item y,-1.3,Verbrauch,part x
2023-12-01,item y,-0.91,Verbrauch,part x
2023-12-01,item y,-1.49,Verbrauch,part x
2023-12-01,item y,-0.31,Verbrauch,part x
2023-12-01,item y,-6.82,Verbrauch,part x
2023-12-01,item y,-1.78,Verbrauch,part x
2023-12-01,item y,-0.58,Verbrauch,part x
2023-12-04,item y,-0.53,Verbrauch,part x
2023-12-04,item y,-0.55,Verbrauch,part x
2023-12-04,item y,-1.19,Verbrauch,part x
2023-12-01,item y,-0.29,Verbrauch,part x
2023-12-04,item y,-1.15,Verbrauch,part x
2023-12-04,item y,-1.2,Verbrauch,part x
2023-12-04,item y,-1.47,Verbrauch,part x
2023-12-05,item y,-1.84,Verbrauch,part x
2023-12-05,item y,-0.65,Verbrauch,part x
2023-12-05,item y,-0.4,Verbrauch,part x
2023-12-05,item y,-0.14,Verbrauch,part x
2023-12-05,item y,-0.88,Verbrauch,part x
2023-12-06,item y,-0.3,Verbrauch,part x
2023-12-06,item y,-0.26,Verbrauch,part x
2023-12-06,item y,-0.55,Verbrauch,part x
2023-12-06,item y,-0.84,Verbrauch,part x
2023-12-06,item y,-0.15,Verbrauch,part x
2023-12-06,item y,-0.97,Verbrauch,part x
2023-12-07,item y,-0.84,Verbrauch,part x
2023-12-08,item y,-1.43,Verbrauch,part x
2023-12-08,item y,-0.71,Verbrauch,part x
2023-12-08,item y,-1.7,Verbrauch,part x
2023-12-11,item y,-1.24,Verbrauch,part x
2023-12-11,item y,-1.33,Verbrauch,part x
2023-12-11,item y,-0.89,Verbrauch,part x
2023-12-11,item y,-0.8,Verbrauch,part x
2023-12-12,item y,-0.62,Verbrauch,part x
2023-12-12,item y,-1.12,Verbrauch,part x
2023-12-13,item y,-1.52,Verbrauch,part x
2023-12-13,item y,-1.86,Verbrauch,part x
2023-12-14,item y,-1.69,Verbrauch,part x
2023-12-15,item y,-0.78,Verbrauch,part x
2023-12-18,item y,-0.48,Verbrauch,part x
2023-12-19,item y,-1.75,Verbrauch,part x
2023-12-19,item y,-0.39,Verbrauch,part x
2023-12-20,item y,-1.0,Verbrauch,part x
2023-12-20,item y,-1.49,Verbrauch,part x
2023-12-20,item y,-1.68,Verbrauch,part x
2023-12-20,item y,-0.1,Verbrauch,part x
2023-12-20,item y,-0.64,Verbrauch,part x
2023-12-20,item y,-0.13,Verbrauch,part x
2023-12-20,item y,-0.65,Verbrauch,part x
2023-12-21,item y,-1.73,Verbrauch,part x
2023-12-21,item y,-0.63,Verbrauch,part x
2023-12-21,item y,-0.75,Verbrauch,part x
2023-12-21,item y,-0.18,Verbrauch,part x
2023-12-21,item y,-0.63,Verbrauch,part x
2023-12-21,item y,-0.86,Verbrauch,part x
2023-12-21,item y,-1.89,Verbrauch,part x
2023-12-22,item y,-0.59,Verbrauch,part x
2023-12-31,item y,-27.98,Abgang,part x
2023-12-31,item y,-21.15,Abgang,part x
2023-12-31,item y,0.65,Zugang,part x
2023-12-31,item y,-626.73,Abgang,part x
2023-12-31,item y,326.51,Zugang,part x
2024-01-08,item y,-1.31,Verbrauch,part x
2024-01-08,item y,-0.58,Verbrauch,part x
2024-01-08,item y,-0.38,Verbrauch,part x
2024-01-08,item y,-0.58,Verbrauch,part x
2024-01-09,item y,-0.2,Verbrauch,part x
2024-01-09,item y,-0.82,Verbrauch,part x
2024-01-09,item y,-1.82,Verbrauch,part x
2024-01-09,item y,-1.44,Verbrauch,part x
2024-01-09,item y,-0.96,Verbrauch,part x
2024-01-09,item y,-1.56,Verbrauch,part x
2024-01-09,item y,-1.82,Verbrauch,part x
2024-01-10,item y,-1.7,Verbrauch,part x
2024-01-10,item y,-0.35,Verbrauch,part x
2024-01-10,item y,-0.85,Verbrauch,part x
2024-01-10,item y,-0.29,Verbrauch,part x
2024-01-10,item y,-0.81,Verbrauch,part x
2024-01-11,item y,-0.64,Verbrauch,part x
2024-01-11,item y,-1.47,Verbrauch,part x
2024-01-11,item y,-1.42,Verbrauch,part x
2024-01-11,item y,-0.97,Verbrauch,part x
2024-01-11,item y,-1.86,Verbrauch,part x
2024-01-11,item y,-1.4,Verbrauch,part x
2024-01-11,item y,-1.7,Verbrauch,part x
2024-01-11,item y,-1.28,Verbrauch,part x
2024-01-11,item y,-0.2,Verbrauch,part x
2024-01-11,item y,-0.62,Verbrauch,part x
2024-01-11,item y,-1.5,Verbrauch,part x
2024-01-11,item y,-1.19,Verbrauch,part x
2024-01-11,item y,-0.11,Verbrauch,part x
2024-01-11,item y,-1.3,Verbrauch,part x
2024-01-11,item y,-1.59,Verbrauch,part x
2024-01-12,item y,-1.76,Verbrauch,part x
2024-01-12,item y,-1.72,Verbrauch,part x
2024-01-16,item y,-0.29,Verbrauch,part x
2024-01-16,item y,-1.53,Verbrauch,part x
2024-01-16,item y,-1.07,Verbrauch,part x
2024-01-17,item y,-1.7,Verbrauch,part x
2024-01-17,item y,-0.68,Verbrauch,part x
2024-01-17,item y,-1.04,Verbrauch,part x
2024-01-17,item y,-6.75,Verbrauch,part x
2024-01-17,item y,-1.02,Verbrauch,part x
2024-01-18,item y,-1.74,Verbrauch,part x
2024-01-19,item y,-1.49,Verbrauch,part x
2024-01-19,item y,-1.36,Verbrauch,part x
2024-01-19,item y,-1.83,Verbrauch,part x
2024-01-19,item y,-1.09,Verbrauch,part x
2024-01-19,item y,-1.63,Verbrauch,part x
2024-01-22,item y,-0.38,Verbrauch,part x
2024-01-22,item y,-1.14,Verbrauch,part x
2024-01-22,item y,-1.44,Verbrauch,part x
2024-01-22,item y,-1.56,Verbrauch,part x
2024-01-22,item y,-1.44,Verbrauch,part x
2024-01-22,item y,-1.47,Verbrauch,part x
2024-01-22,item y,-1.9,Verbrauch,part x
2024-01-22,item y,-1.39,Verbrauch,part x
2024-01-22,item y,-1.83,Verbrauch,part x
2024-01-22,item y,-0.68,Verbrauch,part x
2024-01-23,item y,-1.82,Verbrauch,part x
2024-01-23,item y,-1.51,Verbrauch,part x
2024-01-23,item y,-1.12,Verbrauch,part x
2024-01-23,item y,-1.09,Verbrauch,part x
2024-01-23,item y,-1.25,Verbrauch,part x
2024-01-23,item y,-1.57,Verbrauch,part x
2024-01-24,item y,-0.68,Verbrauch,part x
2024-01-24,item y,-1.38,Verbrauch,part x
2024-01-24,item y,-0.85,Verbrauch,part x
2024-01-24,item y,-1.3,Verbrauch,part x
2024-01-24,item y,-0.23,Verbrauch,part x
2024-01-24,item y,-0.35,Verbrauch,part x
2024-01-24,item y,-1.18,Verbrauch,part x
2024-01-24,item y,-0.68,Verbrauch,part x
2024-01-24,item y,-1.75,Verbrauch,part x
2024-01-25,item y,-1.63,Verbrauch,part x
2024-01-25,item y,-0.23,Verbrauch,part x
2024-01-25,item y,-1.5,Verbrauch,part x
2024-01-25,item y,-0.21,Verbrauch,part x
2024-01-26,item y,-1.72,Verbrauch,part x
2024-01-26,item y,-1.48,Verbrauch,part x
2024-01-26,item y,-0.25,Verbrauch,part x
2024-01-26,item y,-0.65,Verbrauch,part x
2024-01-30,item y,-0.74,Verbrauch,part x
2024-01-30,item y,-0.64,Verbrauch,part x
2024-01-30,item y,-0.59,Verbrauch,part x
2024-01-30,item y,-1.68,Verbrauch,part x
2024-01-30,item y,-0.45,Verbrauch,part x
2024-01-30,item y,-0.21,Verbrauch,part x
2024-01-30,item y,-1.07,Verbrauch,part x
2024-01-29,item y,-1.84,Verbrauch,part x
2024-01-29,item y,-0.18,Verbrauch,part x
2024-01-29,item y,-1.23,Verbrauch,part x
2024-01-29,item y,-1.55,Verbrauch,part x
2024-01-29,item y,-1.28,Verbrauch,part x
2024-01-31,item y,-1.82,Verbrauch,part x
2024-01-31,item y,-1.57,Verbrauch,part x
2024-01-31,item y,-1.17,Verbrauch,part x
2024-01-31,item y,-13.95,Verbrauch,part x
2024-01-31,item y,-0.6,Verbrauch,part x
2024-01-31,item y,-1.56,Verbrauch,part x
2024-01-31,item y,-0.74,Verbrauch,part x
2024-01-31,item y,-0.33,Verbrauch,part x
2024-02-01,item y,-1.39,Verbrauch,part x
2024-02-01,item y,-1.79,Verbrauch,part x
2024-02-01,item y,-0.88,Verbrauch,part x
2024-02-01,item y,-1.88,Verbrauch,part x
2024-02-01,item y,-0.28,Verbrauch,part x
2024-02-01,item y,-0.23,Verbrauch,part x
2024-02-01,item y,-0.24,Verbrauch,part x
2024-02-01,item y,-0.18,Verbrauch,part x
2024-02-02,item y,-1.76,Verkauf,part x
2024-02-02,item y,-0.36,Verbrauch,part x
2024-02-02,item y,-1.43,Verbrauch,part x
2024-02-02,item y,-1.16,Verbrauch,part x
2024-02-02,item y,-1.77,Verbrauch,part x
2024-02-02,item y,-1.77,Verbrauch,part x
2024-02-02,item y,-1.03,Verbrauch,part x
2024-02-05,item y,-1.69,Verbrauch,part x
2024-02-05,item y,-0.47,Verbrauch,part x
2024-02-05,item y,-0.27,Verbrauch,part x
2024-02-05,item y,-0.23,Verbrauch,part x
2024-02-06,item y,-1.01,Verbrauch,part x
2024-02-06,item y,-1.17,Verbrauch,part x
2024-02-06,item y,-0.57,Verbrauch,part x
2024-02-06,item y,-1.43,Verbrauch,part x
2024-02-06,item y,-1.38,Verbrauch,part x
2024-02-06,item y,-0.27,Verbrauch,part x
2024-02-06,item y,-1.31,Verbrauch,part x
2024-02-07,item y,-1.06,Verbrauch,part x
2024-02-07,item y,-4.59,Verbrauch,part x
2024-02-07,item y,-1.35,Verbrauch,part x
2024-02-07,item y,-1.17,Verbrauch,part x
2024-02-07,item y,-0.33,Verbrauch,part x
2024-02-07,item y,-1.45,Verbrauch,part x
2024-02-07,item y,-1.03,Verbrauch,part x
2024-02-08,item y,-0.92,Verbrauch,part x
2024-02-08,item y,-1.16,Verbrauch,part x
2024-02-09,item y,-10.25,Verbrauch,part x
2024-02-09,item y,-0.63,Verbrauch,part x
2024-02-09,item y,-0.48,Verbrauch,part x
2024-02-09,item y,-1.76,Verbrauch,product x
2024-02-09,item y,-0.6,Verbrauch,product x
2024-02-09,item y,-1.25,Verbrauch,part x
2024-02-12,item y,-1.9,Verbrauch,part x
2024-02-12,item y,-0.9,Verbrauch,part x
2024-02-12,item y,-1.87,Verbrauch,part x
2024-02-12,item y,-1.42,Verbrauch,part x
2024-02-12,item y,-1.28,Verbrauch,part x
2024-02-12,item y,-0.88,Verbrauch,part x
2024-02-13,item y,-0.38,Verbrauch,part x
2024-02-13,item y,-1.9,Verbrauch,part x
2024-02-13,item y,-0.69,Verbrauch,part x
2024-02-13,item y,-0.22,Verbrauch,part x
2024-02-13,item y,-0.43,Verbrauch,part x
2024-02-14,item y,-1.69,Verbrauch,part x
2024-02-14,item y,-0.88,Verbrauch,part x
2024-02-14,item y,-1.3,Verbrauch,part x
2024-02-14,item y,-0.55,Verbrauch,part x
2024-02-14,item y,-1.07,Verbrauch,part x
2024-02-14,item y,-0.82,Verbrauch,part x
2024-02-15,item y,-1.53,Verbrauch,product x
2024-02-15,item y,-0.52,Verbrauch,part x
2024-02-15,item y,-0.2,Verbrauch,part x
2024-02-15,item y,-0.29,Verbrauch,part x
2024-02-15,item y,-1.24,Verbrauch,part x
2024-02-15,item y,-1.03,Verbrauch,part x
2024-02-15,item y,-1.81,Verbrauch,part x
2024-02-15,item y,-0.4,Verbrauch,part x
2024-02-15,item y,-1.0,Verbrauch,part x
2024-02-16,item y,-0.51,Verbrauch,part x
2024-02-16,item y,-1.33,Verbrauch,part x
2024-02-16,item y,-0.61,Verbrauch,part x
2024-02-16,item y,-0.97,Verbrauch,part x
2024-02-19,item y,-0.22,Verbrauch,part x
2024-02-19,item y,-0.6,Verbrauch,part x
2024-02-19,item y,-1.55,Verbrauch,product x
2024-02-19,item y,-1.84,Verbrauch,part x
2024-02-20,item y,-0.79,Verbrauch,part x
2024-02-20,item y,-1.3,Verbrauch,part x
2024-02-20,item y,-0.79,Verbrauch,part x
2024-02-21,item y,-0.45,Verbrauch,part x
2024-02-21,item y,-0.88,Verbrauch,part x
2024-02-21,item y,-0.26,Verbrauch,part x
2024-02-22,item y,-1.68,Verbrauch,part x
2024-02-22,item y,-0.46,Verbrauch,part x
2024-02-23,item y,-1.29,Verbrauch,part x
2024-02-23,item y,-0.96,Verbrauch,part x
2024-02-23,item y,-1.34,Verbrauch,part x
2024-02-23,item y,-1.65,Verbrauch,part x
2024-02-23,item y,-0.4,Verbrauch,part x
2024-02-23,item y,-1.84,Verbrauch,part x
2024-02-23,item y,-0.11,Verbrauch,part x
2024-02-26,item y,-0.62,Verbrauch,part x
2024-02-26,item y,-1.34,Verbrauch,part x
2024-02-26,item y,-1.7,Verbrauch,part x
2024-02-26,item y,-0.4,Verbrauch,part x
2024-02-26,item y,-1.07,Verbrauch,part x
2024-02-27,item y,-1.39,Verbrauch,part x
2024-02-27,item y,-1.38,Verbrauch,part x
2024-02-27,item y,-7.33,Verbrauch,part x
2024-02-27,item y,-1.68,Verbrauch,part x
2024-02-27,item y,-0.53,Verbrauch,part x
2024-02-27,item y,-0.37,Verbrauch,part x
2024-02-27,item y,-0.49,Verbrauch,part x
2024-02-28,item y,-1.47,Verbrauch,part x
2024-02-28,item y,-0.78,Verbrauch,part x
2024-02-28,item y,-0.65,Verbrauch,part x
2024-02-28,item y,-1.52,Verbrauch,part x
2024-02-29,item y,-1.01,Verbrauch,part x
2024-02-29,item y,-0.9,Verbrauch,part x
2024-02-29,item y,-0.96,Verbrauch,part x
2024-02-29,item y,-1.45,Verbrauch,part x
2024-02-29,item y,-1.82,Verbrauch,part x
2024-03-05,item y,-1.61,Verbrauch,part x
2024-03-05,item y,-1.41,Verbrauch,part x
2024-03-05,item y,-0.1,Verbrauch,part x
2024-03-07,item y,-0.82,Verbrauch,part x
2024-03-07,item y,-1.35,Verbrauch,part x
2024-03-07,item y,-1.5,Verbrauch,part x
2024-03-07,item y,-0.98,Verbrauch,product x
2024-03-07,item y,-1.38,Verbrauch,part x
2024-03-07,item y,-0.86,Verbrauch,part x
2024-03-07,item y,-1.63,Verbrauch,part x
2024-03-07,item y,-1.37,Verbrauch,part x
2024-03-07,item y,-1.88,Verbrauch,part x
2024-03-08,item y,-0.42,Verbrauch,part x
2024-03-08,item y,-0.93,Verbrauch,part x
2024-03-08,item y,-0.34,Verbrauch,part x
